,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-08-20,33.02,33.29,34.05,32.37,82610,539982256.0,5.19,2.75,0.89,4.23,603938
1,2021-08-23,34.03,32.6,35.33,32.11,96295,633447616.0,9.67,-2.07,-0.69,4.93,603938
2,2021-08-24,32.88,32.4,32.88,30.84,78879,498605200.0,6.26,-0.61,-0.2,4.04,603938
3,2021-08-25,32.5,34.05,34.35,32.2,91968,604217728.0,6.64,5.09,1.65,4.71,603938
4,2021-08-26,35.27,31.42,35.94,31.35,147818,961196752.0,13.48,-7.72,-2.63,7.57,603938
5,2021-08-27,30.68,32.56,32.96,29.56,106006,654790912.0,10.82,3.63,1.14,5.43,603938
6,2021-08-30,32.57,35.84,35.84,32.52,60142,418337456.0,10.2,10.07,3.28,3.08,603938
7,2021-08-31,37.09,39.46,39.46,36.97,104006,799007728.0,6.95,10.1,3.62,5.33,603938
8,2021-09-01,42.06,35.48,42.97,35.48,174351,1349585536.0,18.98,-10.09,-3.98,8.93,603938
9,2021-09-02,35.48,39.06,39.06,35.48,111850,822447712.0,10.09,10.09,3.58,5.73,603938
10,2021-09-03,38.61,36.04,41.77,35.65,158124,1204783712.0,15.67,-7.73,-3.02,8.1,603938
11,2021-09-06,35.25,32.43,36.67,32.41,98289,645798064.0,11.82,-10.02,-3.61,5.03,603938
12,2021-09-07,32.34,33.28,33.64,32.12,84341,549758352.0,4.69,2.62,0.85,4.32,603938
13,2021-09-08,33.33,33.39,34.15,31.92,74737,486340528.0,6.7,0.33,0.11,3.83,603938
14,2021-09-09,33.34,32.3,34.05,31.86,58765,380566016.0,6.56,-3.26,-1.09,3.01,603938
15,2021-09-10,32.12,32.89,33.7,31.14,70529,451761008.0,7.93,1.83,0.59,3.61,603938
16,2021-09-13,33.39,35.94,36.05,31.15,115580,761435024.0,14.9,9.27,3.05,5.92,603938
17,2021-09-14,34.41,33.35,35.5,32.88,99286,665262768.0,7.29,-7.21,-2.59,5.09,603938
18,2021-09-15,32.88,31.46,32.88,31.23,84967,533056864.0,4.95,-5.67,-1.89,4.35,603938
19,2021-09-16,31.51,29.72,32.2,29.57,74210,449669264.0,8.36,-5.53,-1.74,3.8,603938
20,2021-09-17,29.71,32.72,32.72,29.6,129930,823227904.0,10.5,10.09,3.0,6.66,603938
21,2021-09-22,32.72,32.47,33.84,31.29,107622,694014624.0,7.79,-0.76,-0.25,5.51,603938
22,2021-09-23,33.31,29.41,33.46,29.41,91925,553365008.0,12.47,-9.42,-3.06,4.71,603938
23,2021-09-24,29.42,27.12,29.71,26.76,72808,396623088.0,10.03,-7.79,-2.29,3.73,603938
24,2021-09-27,26.81,25.39,27.04,25.08,66250,339785648.0,7.23,-6.38,-1.73,3.39,603938
25,2021-09-28,25.12,24.61,25.8,24.26,52968,261387043.0,6.07,-3.07,-0.78,2.71,603938
26,2021-09-29,24.69,22.78,24.71,22.58,63447,293234128.0,8.66,-7.44,-1.83,3.25,603938
27,2021-09-30,23.49,23.88,24.53,23.0,56635,267129917.0,6.72,4.83,1.1,2.9,603938
28,2021-10-08,24.46,23.96,25.07,22.68,69137,327604176.0,10.01,0.34,0.08,3.54,603938
29,2021-10-11,24.15,23.56,24.68,22.93,48208,227292691.0,7.3,-1.67,-0.4,2.47,603938
30,2021-10-12,23.3,23.1,24.45,22.85,61221,285955376.0,6.79,-1.95,-0.46,3.14,603938
31,2021-10-13,23.44,24.07,24.33,23.06,52564,247629651.0,5.5,4.2,0.97,2.69,603938
32,2021-10-14,23.63,24.72,25.23,23.12,68313,329321344.0,8.77,2.7,0.65,3.5,603938
33,2021-10-15,25.3,26.34,27.21,25.12,92280,477053152.0,8.45,6.55,1.62,4.73,603938
34,2021-10-18,26.11,26.25,27.19,25.53,84427,438071120.0,6.3,-0.34,-0.09,4.32,603938
35,2021-10-19,26.05,26.16,26.5,25.39,58878,303162880.0,4.23,-0.34,-0.09,3.02,603938
36,2021-10-20,25.75,27.89,28.68,25.46,94848,509416112.0,12.31,6.61,1.73,4.86,603938
37,2021-10-21,27.67,27.47,28.78,26.99,73702,405452160.0,6.42,-1.51,-0.42,3.78,603938
38,2021-10-22,27.04,26.16,27.78,25.99,62067,329175280.0,6.52,-4.77,-1.31,3.18,603938
39,2021-10-25,26.16,26.92,27.65,26.08,52378,279194960.0,6.0,2.91,0.76,2.68,603938
40,2021-10-26,27.26,26.76,27.52,26.44,47921,255240793.0,4.01,-0.59,-0.16,2.45,603938
41,2021-10-27,26.71,26.4,27.06,26.03,40873,214459012.0,3.85,-1.35,-0.36,2.09,603938
