,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-08-20,5.56,5.57,5.58,5.49,12136,9233495.0,1.61,-0.18,-0.01,0.24,002014
1,2021-08-23,5.58,5.61,5.64,5.53,11163,8588691.0,1.97,0.72,0.04,0.22,002014
2,2021-08-24,5.63,5.61,5.66,5.56,16588,12772828.0,1.78,0.0,0.0,0.33,002014
3,2021-08-25,5.62,5.67,5.68,5.58,13297,10285467.0,1.78,1.07,0.06,0.26,002014
4,2021-08-26,5.68,5.68,5.73,5.66,16704,13042865.0,1.23,0.18,0.01,0.33,002014
5,2021-08-27,5.72,5.63,5.73,5.62,12373,9609874.0,1.94,-0.88,-0.05,0.25,002014
6,2021-08-30,5.63,5.55,5.67,5.54,14806,11399363.0,2.31,-1.42,-0.08,0.29,002014
7,2021-08-31,5.56,5.6,5.63,5.52,9970,7652774.0,1.98,0.9,0.05,0.2,002014
8,2021-09-01,5.58,5.67,5.69,5.57,17778,13755515.0,2.14,1.25,0.07,0.35,002014
9,2021-09-02,5.67,5.7,5.72,5.61,12990,10082281.0,1.94,0.53,0.03,0.26,002014
10,2021-09-03,5.7,5.74,5.76,5.68,16526,12978410.0,1.4,0.7,0.04,0.33,002014
11,2021-09-06,5.73,5.73,5.78,5.7,18288,14347921.0,1.39,-0.17,-0.01,0.36,002014
12,2021-09-07,5.73,5.86,5.9,5.71,27660,22051953.0,3.32,2.27,0.13,0.55,002014
13,2021-09-08,5.85,6.02,6.03,5.83,30519,24823622.0,3.41,2.73,0.16,0.61,002014
14,2021-09-09,6.03,6.06,6.12,5.98,24399,20105097.0,2.33,0.66,0.04,0.49,002014
15,2021-09-10,6.06,6.01,6.13,5.94,22114,18183401.0,3.14,-0.83,-0.05,0.44,002014
16,2021-09-13,6.0,6.04,6.05,5.92,15118,12349128.0,2.16,0.5,0.03,0.3,002014
17,2021-09-14,6.02,6.0,6.1,5.96,14155,11608574.0,2.32,-0.66,-0.04,0.28,002014
18,2021-09-15,5.99,6.05,6.1,5.95,13039,10740317.0,2.5,0.83,0.05,0.26,002014
19,2021-09-16,6.05,6.08,6.25,6.03,25715,21496235.0,3.64,0.5,0.03,0.51,002014
20,2021-09-17,6.08,6.14,6.3,5.99,40234,33794383.0,5.1,0.99,0.06,0.8,002014
21,2021-09-22,6.03,6.13,6.18,6.01,15350,12701030.0,2.77,-0.16,-0.01,0.31,002014
22,2021-09-23,6.11,6.15,6.24,6.08,17283,14468121.0,2.61,0.33,0.02,0.34,002014
23,2021-09-24,6.15,5.98,6.21,5.96,19379,15951352.0,4.07,-2.76,-0.17,0.38,002014
24,2021-09-27,5.98,5.86,5.98,5.73,18137,14518127.0,4.18,-2.01,-0.12,0.36,002014
25,2021-09-28,5.85,5.83,5.93,5.75,13846,11103080.0,3.07,-0.51,-0.03,0.27,002014
26,2021-09-29,5.81,5.83,5.87,5.78,8216,6542825.0,1.54,0.0,0.0,0.16,002014
27,2021-09-30,5.81,5.87,5.89,5.78,7946,6329758.0,1.89,0.69,0.04,0.16,002014
28,2021-10-08,5.88,5.89,5.96,5.87,10266,8281013.0,1.53,0.34,0.02,0.2,002014
29,2021-10-11,5.9,5.9,5.96,5.89,5479,4425991.0,1.19,0.17,0.01,0.11,002014
30,2021-10-12,5.9,5.75,5.93,5.69,13200,10488188.0,4.07,-2.54,-0.15,0.26,002014
31,2021-10-13,5.79,5.78,5.86,5.74,7276,5771595.0,2.09,0.52,0.03,0.14,002014
32,2021-10-14,5.78,5.77,5.82,5.75,5114,4047455.0,1.21,-0.17,-0.01,0.1,002014
33,2021-10-15,5.76,5.73,5.81,5.72,5979,4711489.0,1.56,-0.69,-0.04,0.12,002014
34,2021-10-18,5.77,5.69,5.77,5.67,7977,6237121.0,1.75,-0.7,-0.04,0.16,002014
35,2021-10-19,5.69,5.69,5.73,5.67,5433,4246865.0,1.05,0.0,0.0,0.11,002014
36,2021-10-20,5.73,5.76,5.85,5.68,10323,8131005.0,2.99,1.23,0.07,0.2,002014
37,2021-10-21,5.73,5.78,5.89,5.73,8751,6961751.0,2.78,0.35,0.02,0.17,002014
38,2021-10-22,5.82,5.78,5.92,5.78,14986,11981914.0,2.42,0.0,0.0,0.3,002014
39,2021-10-25,5.9,5.78,5.9,5.7,11177,8854913.0,3.46,0.0,0.0,0.22,002014
40,2021-10-26,5.83,5.73,5.83,5.71,8463,6658935.0,2.08,-0.87,-0.05,0.17,002014
41,2021-10-27,5.7,5.71,5.73,5.68,8107,6344303.0,0.87,-0.35,-0.02,0.16,002014
42,2021-10-28,5.69,5.67,5.72,5.61,10200,7925252.0,1.93,-0.7,-0.04,0.2,002014
43,2021-10-29,5.67,5.67,5.73,5.63,5554,4320702.0,1.76,0.0,0.0,0.11,002014
44,2021-11-01,5.64,5.7,5.73,5.6,9259,7217910.0,2.29,0.53,0.03,0.18,002014
45,2021-11-02,5.71,5.67,5.74,5.62,7888,6152437.0,2.11,-0.53,-0.03,0.16,002014
46,2021-11-03,5.67,5.73,5.73,5.66,6111,4777713.0,1.23,1.06,0.06,0.12,002014
47,2021-11-04,5.74,5.91,5.91,5.73,13789,10986335.0,3.14,3.14,0.18,0.27,002014
48,2021-11-05,5.92,5.86,5.92,5.85,8095,6502821.0,1.18,-0.85,-0.05,0.16,002014
49,2021-11-08,5.86,5.82,5.86,5.78,5865,4655704.0,1.37,-0.68,-0.04,0.12,002014
50,2021-11-09,5.82,5.91,5.92,5.82,12045,9685822.0,1.72,1.55,0.09,0.24,002014
51,2021-11-10,5.88,5.98,5.98,5.85,14977,12089822.0,2.2,1.18,0.07,0.3,002014
52,2021-11-11,5.98,6.02,6.03,5.94,12931,10579929.0,1.51,0.67,0.04,0.26,002014
53,2021-11-12,6.02,6.03,6.08,5.85,15664,12825241.0,3.82,0.17,0.01,0.31,002014
54,2021-11-15,6.02,6.13,6.14,5.98,14215,11769875.0,2.65,1.66,0.1,0.28,002014
55,2021-11-16,6.14,6.13,6.16,6.06,9992,8315758.0,1.63,0.0,0.0,0.2,002014
56,2021-11-17,6.16,6.09,6.19,6.04,13967,11583689.0,2.45,-0.65,-0.04,0.28,002014
57,2021-11-18,6.06,6.16,6.18,6.06,19364,16169814.0,1.97,1.15,0.07,0.38,002014
58,2021-11-19,6.13,6.18,6.18,6.08,12443,10402856.0,1.62,0.32,0.02,0.25,002014
59,2021-11-22,6.19,6.17,6.2,6.12,5783,4844949.0,1.29,-0.16,-0.01,0.11,002014
60,2021-11-23,6.18,6.23,6.24,6.11,10417,8757959.0,2.11,0.97,0.06,0.21,002014
61,2021-11-24,6.23,6.22,6.27,6.19,7105,6000022.0,1.28,-0.16,-0.01,0.14,002014
62,2021-11-25,6.22,6.23,6.26,6.16,8662,7312311.0,1.61,0.16,0.01,0.17,002014
63,2021-11-26,6.22,6.14,6.28,6.14,13058,10975750.0,2.25,-1.44,-0.09,0.26,002014
64,2021-11-29,6.13,6.16,6.21,6.1,10066,8420276.0,1.79,0.33,0.02,0.2,002014
65,2021-11-30,6.13,6.26,6.28,6.13,13468,11413967.0,2.44,1.62,0.1,0.27,002014
66,2021-12-01,6.27,6.43,6.47,6.22,18225,15735434.0,3.99,2.72,0.17,0.36,002014
67,2021-12-02,6.43,6.38,6.45,6.33,14969,12945669.0,1.87,-0.78,-0.05,0.3,002014
68,2021-12-03,6.39,6.33,6.42,6.32,7138,6140759.0,1.57,-0.78,-0.05,0.14,002014
69,2021-12-06,6.34,6.28,6.34,6.23,13758,11685214.0,1.74,-0.79,-0.05,0.27,002014
70,2021-12-07,6.28,6.23,6.34,6.22,9074,7687523.0,1.91,-0.8,-0.05,0.18,002014
71,2021-12-08,6.29,6.35,6.39,6.23,12370,10600645.0,2.57,1.93,0.12,0.25,002014
72,2021-12-09,6.42,6.3,6.42,6.29,11544,9887325.0,2.05,-0.79,-0.05,0.23,002014
73,2021-12-10,6.31,6.28,6.31,6.24,6557,5580931.0,1.11,-0.32,-0.02,0.13,002014
74,2021-12-13,6.33,6.32,6.4,6.29,9086,7799084.0,1.75,0.64,0.04,0.18,002014
75,2021-12-14,6.28,6.25,6.36,6.23,5839,4974102.0,2.06,-1.11,-0.07,0.12,002014
76,2021-12-15,6.23,6.26,6.33,6.23,7030,5988972.0,1.6,0.16,0.01,0.14,002014
77,2021-12-16,6.29,6.26,6.31,6.22,5006,4251120.0,1.44,0.0,0.0,0.1,002014
78,2021-12-17,6.27,6.23,6.33,6.19,6429,5455480.0,2.24,-0.48,-0.03,0.13,002014
79,2021-12-20,6.23,6.24,6.32,6.2,6141,5223127.0,1.93,0.16,0.01,0.12,002014
80,2021-12-21,6.23,6.35,6.4,6.22,16821,14468198.0,2.88,1.76,0.11,0.33,002014
81,2021-12-22,6.33,6.37,6.43,6.3,13354,11551782.0,2.05,0.31,0.02,0.26,002014
82,2021-12-23,6.41,6.28,6.42,6.25,9238,7898478.0,2.67,-1.41,-0.09,0.18,002014
83,2021-12-24,6.3,6.22,6.32,6.19,6060,5125693.0,2.07,-0.96,-0.06,0.12,002014
84,2021-12-27,6.18,6.23,6.24,6.15,5814,4898180.0,1.45,0.16,0.01,0.12,002014
85,2021-12-28,6.23,6.31,6.42,6.22,16227,13928585.0,3.21,1.28,0.08,0.32,002014
86,2021-12-29,6.29,6.3,6.39,6.25,11476,9853989.0,2.22,-0.16,-0.01,0.23,002014
87,2021-12-30,6.3,6.31,6.36,6.27,7441,6362428.0,1.43,0.16,0.01,0.15,002014
88,2021-12-31,6.31,6.33,6.38,6.31,10629,9141479.0,1.11,0.32,0.02,0.21,002014
89,2022-01-04,6.38,6.89,6.98,6.35,86010,77875197.0,9.95,8.85,0.56,1.71,002014
90,2022-01-05,6.88,6.77,6.88,6.69,32318,29377179.0,2.76,-1.74,-0.12,0.64,002014
91,2022-01-06,6.69,6.73,6.77,6.68,16686,15101819.0,1.33,-0.59,-0.04,0.33,002014
92,2022-01-07,6.78,6.7,6.85,6.68,17556,15943153.0,2.53,-0.45,-0.03,0.35,002014
93,2022-01-10,6.69,6.64,6.75,6.63,18029,16224595.0,1.79,-0.9,-0.06,0.36,002014
94,2022-01-11,6.64,6.7,6.75,6.64,13433,12122203.0,1.66,0.9,0.06,0.27,002014
95,2022-01-12,6.74,6.76,6.78,6.68,13000,11778638.0,1.49,0.9,0.06,0.26,002014
96,2022-01-13,6.76,6.7,6.83,6.69,26779,24338172.0,2.07,-0.89,-0.06,0.53,002014
97,2022-01-14,6.68,6.57,6.78,6.53,28233,25260108.0,3.73,-1.94,-0.13,0.56,002014
98,2022-01-17,6.6,6.67,6.71,6.57,12915,11574074.0,2.13,1.52,0.1,0.26,002014
99,2022-01-18,6.64,6.51,6.73,6.51,14661,13009283.0,3.3,-2.4,-0.16,0.29,002014
100,2022-01-19,6.68,6.6,6.68,6.54,15851,14149622.0,2.15,1.38,0.09,0.31,002014
101,2022-01-20,6.64,6.46,6.66,6.45,16051,14203579.0,3.18,-2.12,-0.14,0.32,002014
102,2022-01-21,6.48,6.38,6.52,6.37,12698,11025622.0,2.32,-1.24,-0.08,0.25,002014
103,2022-01-24,6.41,6.33,6.44,6.3,10807,9319841.0,2.19,-0.78,-0.05,0.21,002014
104,2022-01-25,6.35,6.07,6.41,6.04,16080,13544114.0,5.85,-4.11,-0.26,0.32,002014
105,2022-01-26,6.13,6.11,6.17,6.05,7655,6361056.0,1.98,0.66,0.04,0.15,002014
106,2022-01-27,6.12,5.93,6.16,5.93,11781,9663490.0,3.76,-2.95,-0.18,0.23,002014
107,2022-01-28,6.0,6.03,6.08,5.94,11576,9483237.0,2.36,1.69,0.1,0.23,002014
108,2022-02-07,6.04,6.03,6.17,5.95,35245,28956783.0,3.65,0.0,0.0,0.7,002014
109,2022-02-08,6.02,6.31,6.32,6.0,25393,21412982.0,5.31,4.64,0.28,0.5,002014
110,2022-02-09,6.3,6.29,6.41,6.24,11830,10095566.0,2.69,-0.32,-0.02,0.23,002014
111,2022-02-10,6.31,6.32,6.37,6.27,19942,17038586.0,1.59,0.48,0.03,0.4,002014
112,2022-02-11,6.34,6.19,6.34,6.16,10276,8679268.0,2.85,-2.06,-0.13,0.2,002014
113,2022-02-14,6.19,6.15,6.23,6.12,9181,7695806.0,1.78,-0.65,-0.04,0.18,002014
114,2022-02-15,6.13,6.13,6.18,6.07,8790,7316250.0,1.79,-0.33,-0.02,0.17,002014
115,2022-02-16,6.13,6.23,6.25,6.13,8416,7088697.0,1.96,1.63,0.1,0.17,002014
116,2022-02-17,6.2,6.22,6.26,6.18,7866,6635982.0,1.28,-0.16,-0.01,0.16,002014
117,2022-02-18,6.18,6.23,6.24,6.16,12211,10291579.0,1.29,0.16,0.01,0.24,002014
118,2022-02-21,6.26,6.43,6.43,6.24,17424,14955716.0,3.05,3.21,0.2,0.35,002014
119,2022-02-22,6.42,6.35,6.42,6.28,16538,14175109.0,2.18,-1.24,-0.08,0.33,002014
120,2022-02-23,6.38,6.48,6.49,6.35,18231,15878952.0,2.2,2.05,0.13,0.36,002014
121,2022-02-24,6.49,6.3,6.49,6.21,27106,23256685.0,4.32,-2.78,-0.18,0.54,002014
122,2022-02-25,6.61,6.78,6.98,6.61,127106,116240224.0,5.87,7.62,0.48,2.52,002014
123,2022-02-28,6.92,6.88,7.16,6.85,115307,107597426.0,4.57,1.47,0.1,2.29,002014
124,2022-03-01,7.06,6.88,7.08,6.84,55854,51894243.0,3.49,0.0,0.0,1.11,002014
125,2022-03-02,6.92,6.95,6.97,6.86,36052,33489377.0,1.6,1.02,0.07,0.72,002014
126,2022-03-03,6.98,6.97,7.0,6.9,41631,38805319.0,1.44,0.29,0.02,0.83,002014
127,2022-03-04,6.97,6.88,6.98,6.83,32155,29709046.0,2.15,-1.29,-0.09,0.64,002014
128,2022-03-07,6.84,6.78,6.92,6.75,35590,32594851.0,2.47,-1.45,-0.1,0.71,002014
129,2022-03-08,6.78,6.78,6.93,6.73,45135,41280844.0,2.95,0.0,0.0,0.9,002014
130,2022-03-09,6.77,6.68,6.82,6.48,44194,39574059.0,5.01,-1.47,-0.1,0.88,002014
131,2022-03-10,6.76,6.91,6.97,6.74,46081,42520332.0,3.44,3.44,0.23,0.91,002014
132,2022-03-11,6.83,6.92,6.95,6.74,30375,27953907.0,3.04,0.14,0.01,0.6,002014
133,2022-03-14,6.92,6.83,6.98,6.82,29157,26967111.0,2.31,-1.3,-0.09,0.58,002014
134,2022-03-15,6.76,6.54,6.78,6.5,42936,38404915.0,4.1,-4.25,-0.29,0.85,002014
135,2022-03-16,6.57,6.81,6.83,6.53,49865,44873763.0,4.59,4.13,0.27,0.99,002014
136,2022-03-17,6.75,6.75,6.88,6.73,39421,36036077.0,2.2,-0.88,-0.06,0.78,002014
137,2022-03-18,6.68,6.91,6.91,6.68,35024,32109238.0,3.41,2.37,0.16,0.69,002014
138,2022-03-21,6.91,6.9,6.98,6.81,41729,38547234.0,2.46,-0.14,-0.01,0.83,002014
139,2022-03-22,6.9,6.92,6.95,6.82,28027,25918361.0,1.88,0.29,0.02,0.56,002014
140,2022-03-23,6.89,6.83,6.95,6.83,28872,26643106.0,1.73,-1.3,-0.09,0.57,002014
141,2022-03-24,6.78,6.74,6.83,6.72,24454,22196702.0,1.61,-1.32,-0.09,0.49,002014
142,2022-03-25,6.77,6.7,6.81,6.7,18510,16799017.0,1.63,-0.59,-0.04,0.37,002014
143,2022-03-28,6.68,6.73,6.73,6.55,23655,21158201.0,2.69,0.45,0.03,0.47,002014
144,2022-03-29,6.71,6.66,6.72,6.57,24992,22341751.0,2.23,-1.04,-0.07,0.5,002014
145,2022-03-30,6.68,6.78,6.78,6.63,20336,18441077.0,2.25,1.8,0.12,0.4,002014
146,2022-03-31,6.81,6.83,6.89,6.73,24633,22612206.0,2.36,0.74,0.05,0.49,002014
147,2022-04-01,6.75,6.81,6.83,6.73,22457,20487638.0,1.46,-0.29,-0.02,0.45,002014
148,2022-04-06,6.83,6.96,6.96,6.79,40077,37154854.0,2.5,2.2,0.15,0.79,002014
149,2022-04-07,7.15,6.98,7.23,6.91,77384,73099923.0,4.6,0.29,0.02,1.53,002014
150,2022-04-08,6.93,6.93,7.08,6.89,52362,48846537.0,2.72,-0.72,-0.05,1.04,002014
151,2022-04-11,6.93,6.73,6.95,6.69,35744,32834920.0,3.75,-2.89,-0.2,0.71,002014
152,2022-04-12,6.77,6.8,6.83,6.7,31260,28491095.0,1.93,1.04,0.07,0.62,002014
153,2022-04-13,6.76,6.62,6.78,6.58,50260,45186582.0,2.94,-2.65,-0.18,1.0,002014
154,2022-04-14,6.58,6.37,6.67,6.28,72484,49351403.0,5.89,-3.78,-0.25,1.2,002014
155,2022-04-15,6.4,6.4,6.56,6.36,50728,34769923.0,3.14,0.47,0.03,0.84,002014
156,2022-04-18,6.45,6.49,6.52,6.2,36467,24797175.0,5.0,1.41,0.09,0.6,002014
157,2022-04-19,6.49,6.51,6.6,6.44,23176,16035952.0,2.47,0.31,0.02,0.38,002014
158,2022-04-20,6.5,6.37,6.57,6.35,19530,13361184.0,3.38,-2.15,-0.14,0.32,002014
159,2022-04-21,6.3,6.14,6.42,6.12,28750,19069530.0,4.71,-3.61,-0.23,0.48,002014
160,2022-04-22,6.06,6.08,6.19,5.87,46209,29552198.0,5.21,-0.98,-0.06,0.76,002014
161,2022-04-25,5.99,5.62,6.03,5.61,50634,31294343.0,6.91,-7.57,-0.46,0.84,002014
162,2022-04-26,5.67,5.53,5.71,5.52,25993,15612932.0,3.38,-1.6,-0.09,0.43,002014
