,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-08-20,8.71,8.66,8.75,8.48,62618,71603107.0,3.08,-1.14,-0.1,2.33,300453
1,2021-08-23,8.62,8.75,8.82,8.62,41031,47888465.0,2.31,1.04,0.09,1.53,300453
2,2021-08-24,8.74,8.71,8.81,8.68,45244,52656927.0,1.49,-0.46,-0.04,1.68,300453
3,2021-08-25,8.71,8.68,8.82,8.58,42735,49624007.0,2.76,-0.34,-0.03,1.59,300453
4,2021-08-26,8.68,8.55,8.73,8.48,55970,64054277.0,2.88,-1.5,-0.13,2.08,300453
5,2021-08-27,8.52,8.5,8.58,8.47,43224,49113575.0,1.29,-0.58,-0.05,1.61,300453
6,2021-08-30,8.54,8.35,8.58,8.23,53510,60212769.0,4.12,-1.76,-0.15,1.99,300453
7,2021-08-31,8.35,8.25,8.44,8.21,45475,50390068.0,2.75,-1.2,-0.1,1.69,300453
8,2021-09-01,8.25,8.32,8.33,8.14,56125,61941792.0,2.3,0.85,0.07,2.09,300453
9,2021-09-02,8.26,8.26,8.29,8.21,36481,40170927.0,0.96,-0.72,-0.06,1.36,300453
10,2021-09-03,8.26,8.58,8.66,8.26,80280,91563123.0,4.84,3.87,0.32,2.98,300453
11,2021-09-06,8.64,8.6,8.66,8.51,55736,64028530.0,1.75,0.23,0.02,2.07,300453
12,2021-09-07,8.62,8.61,8.66,8.55,43303,49763651.0,1.28,0.12,0.01,1.61,300453
13,2021-09-08,8.58,8.62,8.65,8.56,49129,56460140.0,1.05,0.12,0.01,1.83,300453
14,2021-09-09,8.6,8.55,8.66,8.54,42563,48843345.0,1.39,-0.81,-0.07,1.58,300453
15,2021-09-10,8.55,8.44,8.55,8.42,43983,49769483.0,1.52,-1.29,-0.11,1.63,300453
16,2021-09-13,8.55,8.95,9.1,8.49,111783,132239370.0,7.23,6.04,0.51,4.16,300453
17,2021-09-14,8.99,9.05,9.27,8.93,112266,136587424.0,3.8,1.12,0.1,4.17,300453
18,2021-09-15,9.05,8.87,9.06,8.8,55357,65713192.0,2.87,-1.99,-0.18,2.06,300453
19,2021-09-16,8.87,9.35,9.63,8.79,120088,147477900.0,9.47,5.41,0.48,4.46,300453
20,2021-09-17,9.35,9.8,10.04,9.23,197979,254574950.0,8.66,4.81,0.45,7.36,300453
21,2021-09-22,9.82,10.02,10.56,9.74,174905,236288160.0,8.37,2.24,0.22,6.5,300453
22,2021-09-23,9.99,9.73,10.08,9.66,110713,144240696.0,4.19,-2.89,-0.29,4.12,300453
23,2021-09-24,9.7,9.42,9.73,9.39,78725,99952680.0,3.49,-3.19,-0.31,2.93,300453
24,2021-09-27,9.42,9.44,9.77,9.39,86649,110478765.0,4.03,0.21,0.02,3.22,300453
25,2021-09-28,9.38,9.24,9.48,9.22,47912,59279000.0,2.75,-2.12,-0.2,1.78,300453
26,2021-09-29,9.22,9.04,9.22,9.02,37005,44900315.0,2.16,-2.16,-0.2,1.38,300453
27,2021-09-30,9.15,9.23,9.27,9.09,28005,34334431.0,1.99,2.1,0.19,1.04,300453
28,2021-10-08,9.08,9.48,9.52,9.08,55580,69580035.0,4.77,2.71,0.25,2.07,300453
29,2021-10-11,9.51,9.4,9.57,9.31,28990,36359756.0,2.74,-0.84,-0.08,1.08,300453
30,2021-10-12,9.32,9.31,9.53,9.18,36962,46225985.0,3.72,-0.96,-0.09,1.37,300453
31,2021-10-13,9.31,9.48,9.51,9.31,31342,39359030.0,2.15,1.83,0.17,1.17,300453
32,2021-10-14,9.5,9.38,9.54,9.25,33617,41838802.0,3.06,-1.05,-0.1,1.25,300453
33,2021-10-15,9.29,9.39,9.45,9.23,30247,37627739.0,2.35,0.11,0.01,1.12,300453
34,2021-10-18,9.36,9.34,9.48,9.3,38677,48305002.0,1.92,-0.53,-0.05,1.44,300453
35,2021-10-19,9.33,9.14,9.38,9.13,41163,50707867.0,2.68,-2.14,-0.2,1.53,300453
36,2021-10-20,9.14,9.04,9.17,8.72,61559,73361316.0,4.92,-1.09,-0.1,2.29,300453
37,2021-10-21,9.04,8.85,9.07,8.81,36610,43411461.0,2.88,-2.1,-0.19,1.36,300453
38,2021-10-22,8.85,9.06,9.26,8.83,41919,50856585.0,4.86,2.37,0.21,1.56,300453
39,2021-10-25,9.06,8.98,9.18,8.9,28073,33614088.0,3.09,-0.88,-0.08,1.04,300453
40,2021-10-26,8.98,8.82,9.03,8.75,28174,33294463.0,3.12,-1.78,-0.16,1.05,300453
41,2021-10-27,8.89,8.57,8.89,8.52,36590,41999960.0,4.2,-2.83,-0.25,1.36,300453
42,2021-10-28,8.57,8.55,8.73,8.47,23055,26496740.0,3.03,-0.23,-0.02,0.86,300453
43,2021-10-29,8.65,8.74,8.84,8.52,28043,32499010.0,3.74,2.22,0.19,1.04,300453
44,2021-11-01,8.74,8.94,9.06,8.59,35575,42345571.0,5.38,2.29,0.2,1.32,300453
45,2021-11-02,8.84,8.68,9.06,8.54,50104,58566272.0,5.82,-2.91,-0.26,1.86,300453
46,2021-11-03,8.64,9.2,9.35,8.61,97339,117744896.0,8.53,5.99,0.52,3.62,300453
47,2021-11-04,9.22,9.22,9.41,9.09,45586,55937205.0,3.48,0.22,0.02,1.69,300453
48,2021-11-05,9.36,9.12,9.36,9.08,32714,39911720.0,3.04,-1.08,-0.1,1.22,300453
49,2021-11-08,9.02,8.88,9.25,8.79,35226,41818666.0,5.04,-2.63,-0.24,1.31,300453
50,2021-11-09,8.89,8.91,8.97,8.79,22245,26416155.0,2.03,0.34,0.03,0.83,300453
51,2021-11-10,8.91,9.04,9.05,8.74,33300,39558744.0,3.48,1.46,0.13,1.24,300453
52,2021-11-11,9.0,8.99,9.15,8.94,24885,29939316.0,2.32,-0.55,-0.05,0.93,300453
53,2021-11-12,8.98,9.08,9.14,8.89,35850,43085778.0,2.78,1.0,0.09,1.33,300453
54,2021-11-15,9.04,9.16,9.32,8.97,44359,54389987.0,3.85,0.88,0.08,1.65,300453
55,2021-11-16,9.15,9.39,9.47,9.12,72733,90494507.0,3.82,2.51,0.23,2.7,300453
56,2021-11-17,9.38,9.33,9.44,9.25,43312,53749618.0,2.02,-0.64,-0.06,1.61,300453
57,2021-11-18,9.39,9.25,9.39,9.16,34269,42150147.0,2.47,-0.86,-0.08,1.27,300453
58,2021-11-19,9.2,9.23,9.27,9.13,19668,24167619.0,1.51,-0.22,-0.02,0.73,300453
59,2021-11-22,9.24,9.19,9.35,9.15,25176,30910880.0,2.17,-0.43,-0.04,0.94,300453
60,2021-11-23,9.25,9.15,9.25,9.12,23678,28929422.0,1.41,-0.44,-0.04,0.88,300453
61,2021-11-24,9.17,9.27,9.35,9.04,48444,59572664.0,3.39,1.31,0.12,1.8,300453
62,2021-11-25,9.27,9.45,9.65,9.25,74792,94328724.0,4.31,1.94,0.18,2.78,300453
63,2021-11-26,9.42,9.51,9.73,9.41,65337,83335054.0,3.39,0.63,0.06,2.43,300453
64,2021-11-29,9.66,9.59,9.97,9.48,82031,105278387.0,5.15,0.84,0.08,3.05,300453
65,2021-11-30,9.66,10.03,10.13,9.41,146350,189541500.0,7.51,4.59,0.44,5.44,300453
66,2021-12-01,9.87,9.84,9.94,9.71,95652,124793370.0,2.29,-1.89,-0.19,3.56,300453
67,2021-12-02,9.77,9.74,10.02,9.73,69281,90799625.0,2.95,-1.02,-0.1,2.58,300453
68,2021-12-03,9.7,9.55,9.78,9.46,83621,106402235.0,3.29,-1.95,-0.19,3.11,300453
69,2021-12-06,9.54,9.26,9.62,9.25,53041,66426610.0,3.87,-3.04,-0.29,1.97,300453
70,2021-12-07,9.32,9.29,9.38,9.22,32528,40268275.0,1.73,0.32,0.03,1.21,300453
71,2021-12-08,9.25,9.35,9.38,9.22,24813,30784133.0,1.72,0.65,0.06,0.92,300453
72,2021-12-09,9.35,9.45,9.48,9.26,38244,47866506.0,2.35,1.07,0.1,1.42,300453
73,2021-12-10,9.43,9.28,9.5,9.25,32222,40024543.0,2.65,-1.8,-0.17,1.2,300453
74,2021-12-13,9.28,9.13,9.37,9.13,34609,42640485.0,2.59,-1.62,-0.15,1.29,300453
75,2021-12-14,9.13,9.24,9.34,9.13,32615,40170339.0,2.3,1.2,0.11,1.19,300453
76,2021-12-15,9.36,9.22,9.36,9.16,22807,27979778.0,2.16,-0.22,-0.02,0.83,300453
77,2021-12-16,9.17,9.13,9.28,9.12,30888,37685227.0,1.74,-0.98,-0.09,1.13,300453
78,2021-12-17,9.18,8.99,9.18,8.98,35699,42990834.0,2.19,-1.53,-0.14,1.31,300453
79,2021-12-20,8.94,9.18,9.28,8.94,43047,52717462.0,3.78,2.11,0.19,1.58,300453
80,2021-12-21,9.27,9.14,9.27,9.05,27784,33771641.0,2.4,-0.44,-0.04,1.02,300453
81,2021-12-22,9.17,9.23,9.32,9.12,27684,34041410.0,2.19,0.98,0.09,1.01,300453
82,2021-12-23,9.25,9.08,9.25,9.08,30014,36510749.0,1.84,-1.63,-0.15,1.1,300453
83,2021-12-24,9.08,9.05,9.16,8.98,26621,32195272.0,1.98,-0.33,-0.03,0.97,300453
84,2021-12-27,9.02,9.08,9.14,9.02,21104,25506524.0,1.33,0.33,0.03,0.77,300453
85,2021-12-28,9.08,8.96,9.12,8.88,34990,41760793.0,2.64,-1.32,-0.12,1.28,300453
