,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-08-20,37.99,37.38,37.99,36.98,3830,14580997.0,2.66,-1.48,-0.56,1.33,688228
1,2021-08-23,37.49,38.41,38.6,37.48,3750,14610351.0,3.0,2.76,1.03,1.3,688228
2,2021-08-24,38.41,38.5,38.89,38.35,3032,11909585.0,1.41,0.23,0.09,1.05,688228
3,2021-08-25,38.32,38.98,39.14,38.2,3398,13408160.0,2.44,1.25,0.48,1.18,688228
4,2021-08-26,38.98,38.19,38.98,38.1,3216,12622930.0,2.26,-2.03,-0.79,1.11,688228
5,2021-08-27,38.2,37.38,38.54,37.09,5288,20134481.0,3.8,-2.12,-0.81,1.83,688228
6,2021-08-30,37.87,39.29,40.67,37.87,16488,66791785.0,7.49,5.11,1.91,5.71,688228
7,2021-08-31,38.29,36.5,38.74,36.3,13633,51702003.0,6.21,-7.1,-2.79,4.72,688228
8,2021-09-01,36.49,36.31,36.94,35.92,4549,16845081.0,2.79,-0.52,-0.19,1.57,688228
9,2021-09-02,36.48,36.31,36.59,36.14,2154,7985226.0,1.24,0.0,0.0,0.75,688228
10,2021-09-03,36.32,36.71,36.73,36.21,3150,11701623.0,1.43,1.1,0.4,1.09,688228
11,2021-09-06,36.78,36.93,37.17,36.37,3324,12459496.0,2.18,0.6,0.22,1.15,688228
12,2021-09-07,36.98,36.93,37.08,36.75,2015,7584368.0,0.89,0.0,0.0,0.7,688228
13,2021-09-08,37.09,37.02,37.24,36.71,3641,13706652.0,1.44,0.24,0.09,1.26,688228
14,2021-09-09,37.08,36.93,37.14,36.89,2154,8123348.0,0.68,-0.24,-0.09,0.75,688228
15,2021-09-10,36.8,36.96,36.99,36.5,1833,6870748.0,1.33,0.08,0.03,0.63,688228
16,2021-09-13,36.73,36.89,37.24,36.73,2053,7746471.0,1.38,-0.19,-0.07,0.71,688228
17,2021-09-14,37.08,36.81,37.2,36.51,2632,9902367.0,1.87,-0.22,-0.08,0.91,688228
18,2021-09-15,36.95,36.53,36.96,36.49,1511,5643805.0,1.28,-0.76,-0.28,0.52,688228
19,2021-09-16,36.55,35.87,36.74,35.85,2378,8800475.0,2.44,-1.81,-0.66,0.82,688228
20,2021-09-17,36.08,36.05,36.2,35.65,1412,5162310.0,1.53,0.5,0.18,0.49,688228
21,2021-09-22,35.44,35.13,35.88,34.85,3671,13167908.0,2.86,-2.55,-0.92,1.27,688228
22,2021-09-23,35.13,35.44,35.53,35.13,2062,7430346.0,1.14,0.88,0.31,0.71,688228
23,2021-09-24,35.3,34.96,35.48,34.95,1689,6060181.0,1.5,-1.35,-0.48,0.58,688228
24,2021-09-27,34.97,33.59,35.13,33.54,4228,14704172.0,4.55,-3.92,-1.37,1.46,688228
25,2021-09-28,33.69,33.45,33.79,33.32,1869,6393556.0,1.4,-0.42,-0.14,0.65,688228
26,2021-09-29,33.56,33.07,33.56,32.94,1635,5545327.0,1.85,-1.14,-0.38,0.57,688228
27,2021-09-30,33.09,33.02,33.22,32.68,4761,16015534.0,1.63,-0.15,-0.05,1.65,688228
28,2021-10-08,33.11,33.33,33.54,32.96,2819,9595941.0,1.76,0.94,0.31,0.98,688228
29,2021-10-11,33.62,33.63,33.83,33.22,2291,7836412.0,1.83,0.9,0.3,0.79,688228
30,2021-10-12,33.64,33.49,33.64,33.09,1361,4626414.0,1.64,-0.42,-0.14,0.47,688228
31,2021-10-13,33.48,33.86,34.08,33.45,2226,7681476.0,1.88,1.1,0.37,0.77,688228
32,2021-10-14,34.5,33.95,34.5,33.77,1391,4822282.0,2.16,0.27,0.09,0.48,688228
