,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-17,6.5,6.42,6.58,6.42,30229,19501026.0,2.48,-0.62,-0.04,0.61,002229
1,2021-06-18,6.42,6.37,6.45,6.35,30078,19202923.0,1.56,-0.78,-0.05,0.6,002229
2,2021-06-21,6.37,6.31,6.44,6.28,37143,23596046.0,2.51,-0.94,-0.06,0.75,002229
3,2021-06-22,6.33,6.35,6.38,6.3,23970,15190669.0,1.27,0.63,0.04,0.48,002229
4,2021-06-23,6.35,6.26,6.36,6.25,28610,18018709.0,1.73,-1.42,-0.09,0.57,002229
5,2021-06-24,6.26,6.18,6.3,6.17,33437,20790103.0,2.08,-1.28,-0.08,0.67,002229
6,2021-06-25,6.26,6.22,6.27,6.15,34021,21074317.0,1.94,0.65,0.04,0.68,002229
7,2021-06-28,6.22,6.15,6.24,6.13,30459,18765801.0,1.77,-1.13,-0.07,0.61,002229
8,2021-06-29,6.15,6.11,6.18,6.09,22474,13772899.0,1.46,-0.65,-0.04,0.45,002229
9,2021-06-30,6.18,6.33,6.35,6.12,42795,26864267.0,3.76,3.6,0.22,0.86,002229
10,2021-07-01,6.3,6.24,6.38,6.23,36596,23101832.0,2.37,-1.42,-0.09,0.73,002229
11,2021-07-02,6.25,6.16,6.25,6.12,23191,14315520.0,2.08,-1.28,-0.08,0.47,002229
12,2021-07-05,6.16,6.15,6.22,6.09,34963,21526732.0,2.11,-0.16,-0.01,0.7,002229
13,2021-07-06,6.15,6.34,6.36,6.15,50951,32056525.0,3.41,3.09,0.19,1.02,002229
14,2021-07-07,6.3,6.37,6.4,6.26,36103,22880597.0,2.21,0.47,0.03,0.72,002229
15,2021-07-08,6.39,6.33,6.42,6.28,25527,16175610.0,2.2,-0.63,-0.04,0.51,002229
16,2021-07-09,6.33,6.27,6.38,6.25,25161,15864939.0,2.05,-0.95,-0.06,0.5,002229
17,2021-07-12,6.26,6.22,6.33,6.22,28605,17961289.0,1.75,-0.8,-0.05,0.57,002229
18,2021-07-13,6.24,6.47,6.52,6.23,59643,38307048.0,4.66,4.02,0.25,1.2,002229
19,2021-07-14,6.5,6.43,6.5,6.4,40871,26321457.0,1.55,-0.62,-0.04,0.82,002229
20,2021-07-15,6.42,6.46,6.46,6.34,32404,20747204.0,1.87,0.47,0.03,0.65,002229
21,2021-07-16,6.46,6.57,6.67,6.36,81173,53026896.0,4.8,1.7,0.11,1.63,002229
22,2021-07-19,6.58,6.51,6.59,6.35,51639,33408181.0,3.65,-0.91,-0.06,1.04,002229
23,2021-07-20,6.49,6.67,6.79,6.4,82379,54381044.0,5.99,2.46,0.16,1.65,002229
24,2021-07-21,6.74,6.63,6.75,6.62,63729,42550869.0,1.95,-0.6,-0.04,1.28,002229
25,2021-07-22,6.62,6.68,6.73,6.55,42705,28473886.0,2.71,0.75,0.05,0.86,002229
