,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-17,6.88,6.87,6.94,6.81,482164,365284304.0,1.88,-0.43,-0.03,0.33,600919
1,2021-06-18,6.94,6.82,6.99,6.78,621398,452557680.0,3.06,-0.73,-0.05,0.42,600919
2,2021-06-21,6.81,6.57,6.81,6.49,1201553,841221920.0,4.69,-3.67,-0.25,0.82,600919
3,2021-06-22,6.6,6.78,6.81,6.6,921312,657863664.0,3.2,3.2,0.21,0.63,600919
4,2021-06-23,6.79,6.7,6.83,6.67,508030,362990096.0,2.36,-1.18,-0.08,0.35,600919
5,2021-06-24,6.71,6.81,6.85,6.68,480482,345806848.0,2.54,1.64,0.11,0.33,600919
6,2021-06-25,6.85,6.84,6.9,6.72,722474,521718816.0,2.64,0.44,0.03,0.49,600919
7,2021-06-28,6.82,6.66,6.83,6.61,713617,504913600.0,3.22,-2.63,-0.18,0.49,600919
8,2021-06-29,6.68,6.7,6.75,6.64,498706,353861456.0,1.65,0.6,0.04,0.34,600919
9,2021-06-30,6.74,6.7,6.78,6.67,447013,318030416.0,1.64,0.0,0.0,0.31,600919
10,2021-07-01,6.74,6.88,6.95,6.7,961490,698158784.0,3.73,2.69,0.18,0.66,600919
11,2021-07-02,6.85,6.71,6.87,6.63,742152,527360576.0,3.49,-2.47,-0.17,0.51,600919
12,2021-07-05,6.7,6.67,6.71,6.58,741671,522267424.0,1.94,-0.6,-0.04,0.51,600919
13,2021-07-06,6.67,6.71,6.77,6.63,609275,433467104.0,2.1,0.6,0.04,0.42,600919
14,2021-07-07,6.69,6.74,6.92,6.66,783405,560196208.0,3.87,0.45,0.03,0.53,600919
15,2021-07-08,6.79,6.52,6.82,6.29,2467073,1702157072.0,7.86,-3.26,-0.22,1.68,600919
16,2021-07-09,6.47,6.44,6.59,6.39,905886,623774368.0,3.07,-1.23,-0.08,0.62,600919
17,2021-07-12,6.5,6.24,6.53,6.13,2006438,1333539920.0,6.21,-3.11,-0.2,1.37,600919
18,2021-07-13,6.25,6.61,6.64,6.16,1751055,1207468400.0,7.69,5.93,0.37,1.19,600919
19,2021-07-14,6.57,6.32,6.58,6.29,1130303,768562768.0,4.39,-4.39,-0.29,0.77,600919
20,2021-07-15,6.37,6.56,6.61,6.31,1093634,756162400.0,4.75,3.8,0.24,0.75,600919
21,2021-07-16,6.53,6.43,6.56,6.42,590198,405998720.0,2.13,-1.98,-0.13,0.4,600919
22,2021-07-19,6.56,6.56,6.63,6.39,1160349,805205440.0,3.73,2.02,0.13,0.79,600919
23,2021-07-20,6.54,6.56,6.63,6.47,706778,491578880.0,2.44,0.0,0.0,0.48,600919
24,2021-07-21,6.57,6.46,6.63,6.41,663416,455885984.0,3.35,-1.52,-0.1,0.45,600919
25,2021-07-22,6.45,6.66,6.79,6.43,1141085,804560384.0,5.57,3.1,0.2,0.78,600919
26,2021-07-23,6.68,6.75,6.85,6.53,1146478,812907168.0,4.8,1.35,0.09,0.78,600919
27,2021-07-26,6.69,6.45,6.7,6.42,1225932,844222000.0,4.15,-4.44,-0.3,0.84,600919
28,2021-07-27,6.44,6.15,6.47,6.15,1327550,880227104.0,4.96,-4.65,-0.3,0.91,600919
29,2021-07-28,6.12,6.03,6.19,6.01,1005387,651246464.0,2.93,-1.95,-0.12,0.69,600919
