,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-25,9.5,9.47,9.51,9.38,22554,21272186.0,1.37,-0.53,-0.05,1.75,603390
1,2021-06-28,9.42,9.45,9.53,9.42,17681,16740925.0,1.16,-0.21,-0.02,1.38,603390
2,2021-06-29,9.45,9.29,9.49,9.29,20503,19241837.0,2.12,-1.69,-0.16,1.6,603390
3,2021-06-30,9.31,9.34,9.35,9.28,14924,13911149.0,0.75,0.54,0.05,1.16,603390
4,2021-07-01,9.34,9.29,9.38,9.28,13757,12848700.0,1.07,-0.54,-0.05,1.07,603390
5,2021-07-02,9.29,9.14,9.29,9.12,24323,22340241.0,1.83,-1.61,-0.15,1.89,603390
6,2021-07-05,9.16,9.31,9.31,9.16,13051,12049633.0,1.64,1.86,0.17,1.02,603390
7,2021-07-06,9.32,9.36,9.46,9.28,16542,15496156.0,1.93,0.54,0.05,1.29,603390
8,2021-07-07,9.36,9.3,9.36,9.27,14007,13024941.0,0.96,-0.64,-0.06,1.09,603390
9,2021-07-08,9.34,9.2,9.34,9.2,13044,12055363.0,1.51,-1.08,-0.1,1.01,603390
10,2021-07-09,9.2,9.3,9.32,9.18,12739,11795519.0,1.52,1.09,0.1,0.99,603390
11,2021-07-12,9.32,9.37,9.42,9.31,18038,16906189.0,1.18,0.75,0.07,1.4,603390
12,2021-07-13,9.37,9.89,9.9,9.29,106779,103397555.0,6.51,5.55,0.52,8.31,603390
13,2021-07-14,10.0,9.65,10.37,9.63,103904,103645726.0,7.48,-2.43,-0.24,8.08,603390
14,2021-07-15,9.57,10.04,10.26,9.49,98168,97123213.0,7.98,4.04,0.39,7.64,603390
15,2021-07-16,9.96,9.9,10.0,9.81,54123,53515158.0,1.89,-1.39,-0.14,4.21,603390
16,2021-07-19,9.94,9.87,9.96,9.67,40552,39661078.0,2.93,-0.3,-0.03,3.16,603390
