,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-25,5.42,5.34,5.57,5.32,162837,88274285.0,4.7,0.38,0.02,0.72,601777
1,2021-06-28,5.31,5.43,5.46,5.2,171302,91289716.0,4.87,1.69,0.09,0.76,601777
2,2021-06-29,5.43,5.29,5.43,5.27,108762,57883576.0,2.95,-2.58,-0.14,0.48,601777
3,2021-06-30,5.26,5.24,5.31,5.23,68782,36178534.0,1.51,-0.95,-0.05,0.31,601777
4,2021-07-01,5.21,5.18,5.28,5.17,80477,42030068.0,2.1,-1.15,-0.06,0.36,601777
5,2021-07-02,5.14,5.11,5.2,5.04,92921,47521181.0,3.09,-1.35,-0.07,0.41,601777
6,2021-07-05,5.16,5.06,5.16,5.04,113587,57658291.0,2.35,-0.98,-0.05,0.5,601777
7,2021-07-06,5.06,5.03,5.09,4.97,100735,50593057.0,2.37,-0.59,-0.03,0.45,601777
8,2021-07-07,5.0,5.06,5.1,4.96,88063,44219715.0,2.78,0.6,0.03,0.39,601777
9,2021-07-08,5.07,4.97,5.09,4.96,113190,56631013.0,2.57,-1.78,-0.09,0.5,601777
10,2021-07-09,4.97,4.93,5.01,4.88,104033,51193872.0,2.62,-0.8,-0.04,0.46,601777
11,2021-07-12,4.95,5.11,5.15,4.9,148078,75162777.0,5.07,3.65,0.18,0.66,601777
12,2021-07-13,5.05,5.06,5.09,5.0,92455,46689065.0,1.76,-0.98,-0.05,0.41,601777
13,2021-07-14,5.05,4.97,5.07,4.96,87000,43508470.0,2.17,-1.78,-0.09,0.39,601777
14,2021-07-15,4.97,4.99,4.99,4.89,95224,46835171.0,2.01,0.4,0.02,0.42,601777
15,2021-07-16,4.99,4.92,5.0,4.9,65015,32038368.0,2.0,-1.4,-0.07,0.29,601777
16,2021-07-19,4.9,4.79,4.91,4.78,96931,46746752.0,2.64,-2.64,-0.13,0.43,601777
17,2021-07-20,4.79,4.77,4.82,4.7,79256,37693387.0,2.51,-0.42,-0.02,0.35,601777
18,2021-07-21,4.76,4.81,4.93,4.75,124505,60372118.0,3.77,0.84,0.04,0.55,601777
19,2021-07-22,4.77,5.05,5.12,4.77,214192,107217766.0,7.28,4.99,0.24,0.95,601777
20,2021-07-23,5.07,5.09,5.2,4.97,182309,92590815.0,4.55,0.79,0.04,0.81,601777
21,2021-07-26,5.09,4.98,5.11,4.89,122474,61065393.0,4.32,-2.16,-0.11,0.54,601777
22,2021-07-27,4.97,4.88,5.05,4.87,108609,53819621.0,3.61,-2.01,-0.1,0.48,601777
23,2021-07-28,4.88,4.71,4.91,4.51,121146,57093659.0,8.2,-3.48,-0.17,0.54,601777
24,2021-07-29,4.79,4.75,4.8,4.66,88066,41602559.0,2.97,0.85,0.04,0.39,601777
25,2021-07-30,4.75,4.67,4.75,4.61,85982,40140150.0,2.95,-1.68,-0.08,0.38,601777
26,2021-08-02,4.71,4.87,4.9,4.68,154866,74737392.0,4.71,4.28,0.2,0.69,601777
27,2021-08-03,4.83,5.08,5.3,4.82,280308,143381580.0,9.86,4.31,0.21,1.25,601777
28,2021-08-04,5.02,5.23,5.36,4.97,267517,140061256.0,7.68,2.95,0.15,1.19,601777
29,2021-08-05,5.2,5.29,5.37,5.19,242129,127970276.0,3.44,1.15,0.06,1.08,601777
30,2021-08-06,5.32,5.59,5.65,5.3,429043,234886099.0,6.62,5.67,0.3,1.91,601777
31,2021-08-09,5.6,5.55,5.8,5.5,334396,187591628.0,5.37,-0.72,-0.04,1.49,601777
