,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2023-03-17,27.85,24.15,27.85,24.13,540825,1365731566.0,18.75,21.72,4.31,58.62,301439
1,2023-03-20,21.9,20.25,22.1,20.16,368505,776793137.0,8.03,-16.15,-3.9,39.94,301439
2,2023-03-21,19.92,19.57,20.22,19.56,214629,425525588.0,3.26,-3.36,-0.68,23.26,301439
3,2023-03-22,19.63,19.71,19.99,19.54,164721,327690598.0,2.3,0.72,0.14,17.85,301439
4,2023-03-23,19.55,19.03,19.55,18.96,170840,329554629.0,2.99,-3.45,-0.68,18.52,301439
5,2023-03-24,18.93,19.25,19.7,18.92,152657,297463056.0,4.1,1.16,0.22,16.55,301439
6,2023-03-27,19.05,19.03,19.29,18.96,114058,218942126.0,1.71,-1.14,-0.22,12.36,301439
7,2023-03-28,19.05,19.12,19.34,18.94,96044,185026607.0,2.1,0.47,0.09,10.41,301439
8,2023-03-29,19.0,18.49,19.23,18.44,133594,252211586.0,4.13,-3.29,-0.63,14.48,301439
9,2023-03-30,18.47,18.04,18.47,17.96,94766,172819831.0,2.76,-2.43,-0.45,10.27,301439
10,2023-03-31,18.02,18.08,18.12,17.96,60696,110486637.0,0.89,0.22,0.04,6.58,301439
11,2023-04-03,18.15,18.11,18.19,18.01,65368,119261001.0,1.0,0.17,0.03,7.08,301439
12,2023-04-04,18.12,17.76,18.14,17.62,102834,184936391.0,2.87,-1.93,-0.35,11.15,301439
13,2023-04-06,17.76,18.25,18.25,17.6,77639,140400218.0,3.66,2.76,0.49,8.41,301439
14,2023-04-07,18.29,18.39,18.75,18.23,102031,190142017.0,2.85,0.77,0.14,11.06,301439
15,2023-04-10,18.28,17.95,18.35,17.92,73554,133852980.0,2.34,-2.39,-0.44,7.97,301439
16,2023-04-11,17.95,17.88,18.04,17.76,47641,85969712.0,1.56,-0.39,-0.07,5.16,301439
17,2023-04-12,17.88,17.9,17.94,17.71,55493,99719208.0,1.29,0.11,0.02,6.01,301439
18,2023-04-13,17.89,17.76,18.03,17.75,47645,85831810.0,1.56,-0.78,-0.14,5.16,301439
19,2023-04-14,17.84,17.89,17.89,17.66,41503,74516714.0,1.3,0.73,0.13,4.5,301439
20,2023-04-17,17.85,17.93,18.01,17.85,41685,75285225.0,0.89,0.22,0.04,4.52,301439
21,2023-04-18,18.05,18.49,18.65,18.03,116417,216230653.0,3.46,3.12,0.56,12.62,301439
22,2023-04-19,18.27,17.99,18.37,17.98,74426,135643213.0,2.11,-2.7,-0.5,8.07,301439
23,2023-04-20,17.95,17.49,17.96,17.47,70015,124410220.0,2.72,-2.78,-0.5,7.59,301439
24,2023-04-21,17.47,16.96,17.61,16.93,54724,95134525.0,3.89,-3.03,-0.53,5.93,301439
25,2023-04-24,17.03,16.99,17.18,16.74,33321,57055854.0,2.59,0.18,0.03,3.61,301439
26,2023-04-25,17.03,16.56,17.1,16.37,43130,72681429.0,4.3,-2.53,-0.43,4.67,301439
27,2023-04-26,16.57,17.2,17.71,16.52,63121,109033711.0,7.19,3.86,0.64,6.84,301439
