,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-25,5.98,6.01,6.07,5.93,70111,44591747.0,2.34,0.33,0.02,0.38,601949
1,2021-06-28,6.01,6.13,6.18,6.0,86211,55759593.0,3.0,2.0,0.12,0.47,601949
2,2021-06-29,6.15,5.97,6.16,5.96,80338,51314554.0,3.26,-2.61,-0.16,0.44,601949
3,2021-06-30,5.97,5.99,6.05,5.92,81222,51376275.0,2.18,0.34,0.02,0.45,601949
4,2021-07-01,5.99,5.72,6.0,5.7,130893,80970997.0,5.01,-4.51,-0.27,0.72,601949
5,2021-07-02,5.74,5.81,6.02,5.7,139026,87140787.0,5.59,1.57,0.09,0.76,601949
6,2021-07-05,5.77,5.77,5.85,5.74,61209,37583417.0,1.89,-0.69,-0.04,0.34,601949
7,2021-07-06,5.77,5.75,5.79,5.68,63462,38625903.0,1.91,-0.35,-0.02,0.35,601949
8,2021-07-07,5.72,5.72,5.78,5.69,74074,45103694.0,1.57,-0.52,-0.03,0.41,601949
9,2021-07-08,5.69,5.59,5.73,5.59,92766,55717892.0,2.45,-2.27,-0.13,0.51,601949
10,2021-07-09,5.6,5.67,5.69,5.58,60618,36307200.0,1.97,1.43,0.08,0.33,601949
11,2021-07-12,5.7,5.69,5.77,5.67,62333,37958272.0,1.76,0.35,0.02,0.34,601949
12,2021-07-13,5.64,5.69,5.71,5.64,51731,31228012.0,1.23,0.0,0.0,0.28,601949
13,2021-07-14,5.67,5.59,5.7,5.59,70415,42109799.0,1.93,-1.76,-0.1,0.39,601949
14,2021-07-15,5.61,5.52,5.62,5.5,69299,40020144.0,2.15,-1.25,-0.07,0.38,601949
15,2021-07-16,5.55,5.59,5.62,5.49,64368,37273828.0,2.36,1.27,0.07,0.35,601949
16,2021-07-19,5.56,5.49,5.6,5.44,81227,46637759.0,2.86,-1.79,-0.1,0.45,601949
17,2021-07-20,5.41,5.48,5.56,5.4,50535,28888585.0,2.91,-0.18,-0.01,0.28,601949
18,2021-07-21,5.47,5.38,5.5,5.34,88754,50128996.0,2.92,-1.82,-0.1,0.49,601949
19,2021-07-22,5.37,5.35,5.41,5.34,62621,35099164.0,1.3,-0.56,-0.03,0.34,601949
20,2021-07-23,5.34,5.36,5.42,5.28,77966,43506365.0,2.62,0.19,0.01,0.43,601949
21,2021-07-26,5.41,5.4,5.46,5.31,90699,51031397.0,2.8,0.75,0.04,0.5,601949
22,2021-07-27,5.37,5.15,5.4,5.12,133961,73265773.0,5.19,-4.63,-0.25,0.74,601949
23,2021-07-28,5.13,4.96,5.14,4.91,87873,46214151.0,4.47,-3.69,-0.19,0.48,601949
24,2021-07-29,5.04,5.01,5.09,4.99,57387,30259977.0,2.02,1.01,0.05,0.31,601949
25,2021-07-30,5.0,5.04,5.09,4.89,74956,39209639.0,3.99,0.6,0.03,0.41,601949
26,2021-08-02,5.15,5.22,5.3,5.07,92923,50589335.0,4.56,3.57,0.18,0.51,601949
27,2021-08-03,5.2,5.33,5.49,5.17,134125,75048202.0,6.13,2.11,0.11,0.74,601949
28,2021-08-04,5.33,5.18,5.33,5.17,100095,54754585.0,3.0,-2.81,-0.15,0.55,601949
29,2021-08-05,5.18,5.18,5.23,5.11,62823,34025145.0,2.32,0.0,0.0,0.34,601949
30,2021-08-06,5.15,5.11,5.17,5.05,64986,34645124.0,2.32,-1.35,-0.07,0.36,601949
31,2021-08-09,5.1,5.22,5.27,5.09,65990,35938195.0,3.52,2.15,0.11,0.36,601949
32,2021-08-10,5.22,5.22,5.26,5.17,53689,29257520.0,1.72,0.0,0.0,0.29,601949
33,2021-08-11,5.22,5.25,5.35,5.19,77382,42702615.0,3.07,0.57,0.03,0.42,601949
34,2021-08-12,5.24,5.37,5.51,5.21,154828,86848483.0,5.71,2.29,0.12,0.85,601949
35,2021-08-13,5.34,5.3,5.48,5.27,96990,54119032.0,3.91,-1.3,-0.07,0.53,601949
36,2021-08-16,5.32,5.27,5.36,5.26,59308,32870698.0,1.89,-0.57,-0.03,0.33,601949
37,2021-08-17,5.29,5.15,5.31,5.14,78787,42909804.0,3.23,-2.28,-0.12,0.43,601949
38,2021-08-18,5.12,5.19,5.2,5.11,47714,25757693.0,1.75,0.78,0.04,0.26,601949
39,2021-08-19,5.19,5.14,5.21,5.12,50280,27106190.0,1.73,-0.96,-0.05,0.28,601949
40,2021-08-20,5.12,5.08,5.12,5.03,67790,35918213.0,1.75,-1.17,-0.06,0.37,601949
41,2021-08-23,5.08,5.03,5.12,5.01,129397,68560049.0,2.17,-0.98,-0.05,0.71,601949
42,2021-08-24,5.03,5.05,5.08,5.0,61603,32498947.0,1.59,0.4,0.02,0.34,601949
43,2021-08-25,5.06,5.2,5.23,5.02,121930,65604388.0,4.16,2.97,0.15,0.67,601949
44,2021-08-26,5.2,5.12,5.2,5.12,58104,31340286.0,1.54,-1.54,-0.08,0.32,601949
45,2021-08-27,5.11,5.07,5.13,5.04,54435,28884868.0,1.76,-0.98,-0.05,0.3,601949
46,2021-08-30,5.08,5.16,5.18,5.07,70937,38116830.0,2.17,1.78,0.09,0.39,601949
47,2021-08-31,5.17,5.24,5.25,5.12,84204,45910314.0,2.52,1.55,0.08,0.46,601949
48,2021-09-01,5.22,5.38,5.4,5.22,155661,86724174.0,3.44,2.67,0.14,0.85,601949
